time,pelvis_imu_accel_x,pelvis_imu_accel_y,pelvis_imu_accel_z,pelvis_imu_gyro_x,pelvis_imu_gyro_y,pelvis_imu_gyro_z,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z
39.645,-1.41958242212057,9.73387288476077,0.251602839948535,-0.303784973934738,11.974204053504,-18.49282588579,0.565949984094392,10.1107865200762,-2.7078036399469,-5.87741855497686,-6.05589879855363,37.2896871724293,-0.149784594834771,9.70268241356186,-2.13724447092431,-4.96853716230686,-6.82237008546407,-10.2002244017676,-0.96719546360957,9.8207184672201,0.347958523239445,3.85971433780916,1.07086417788191,-1.25529559134474,0.425371401655484,10.0466805383726,1.18423350185107,5.24115786515182,8.82362723359813,29.6684886460009,-0.412842509119433,9.66427672043283,1.31398592990479,3.97187786565026,9.4635142838599,-6.89481472000674,-1.02034559603038,9.78410996422349,-0.247937554878841,-6.31968652921187,1.03837464155722,-0.242531347163567
39.65,-1.4593204410026,9.71772092904109,0.254837621849098,-0.206353857975957,12.8453125866205,-18.7512854900769,0.61274446932504,10.1344135564621,-2.763542523582,-6.07686434072865,-5.36638426073818,38.4729973823268,-0.125185955492276,9.71478423450303,-2.16642014169724,-5.23697873779948,-6.18983891955498,-10.4122691232351,-0.957321087473241,9.82548541980972,0.333746387484846,2.96314334020324,1.26451087412746,-1.32233326023693,0.450446462230659,10.0562418172841,1.20026290935503,5.35741442985463,9.50962593058598,30.6344701943591,-0.408272242895493,9.66602041153277,1.30660250640906,3.95932642521639,10.1719114306778,-7.08387270405969,-1.018824626969,9.78643462127099,-0.248204514008591,-7.1496503601064,1.0967599105204,-0.25471402678398
39.655,-1.49892247023263,9.70194550202242,0.25777785746442,-0.118430718055241,13.7089468067464,-19.0107346250253,0.663355654177102,10.1585259918959,-2.81408547599901,-6.26088727270674,-4.57300050277821,39.7126013256609,-0.0968517658462782,9.7260339356562,-2.19301500759245,-5.5103495965395,-5.45538396300817,-10.6507540199506,-0.946654274104714,9.82956589411918,0.321723498274573,1.93714454215926,1.47381882606598,-1.41471396191813,0.479041945464958,10.066674722334,1.21617334228174,5.48349631983352,10.1655132648074,31.634307940351,-0.399991668686588,9.66610203504172,1.29764982651583,3.95518479860887,10.85235648471,-7.28979530123576,-1.01653977184681,9.78823438814832,-0.249324448102672,-7.96003541649007,1.13343719763706,-0.264505147402212
39.66,-1.53851674724564,9.68639875532785,0.260335513440692,-0.041972031741309,14.5599733260574,-19.2807064215889,0.716956461711127,10.1825342720177,-2.85809102408888,-6.42919086393273,-3.68420934366177,41.0143386683998,-0.0654619261460587,9.7362186175467,-2.21627023634531,-5.78864624556423,-4.62751104400614,-10.9196771118589,-0.935413814388263,9.83285260595141,0.31244355393067,0.790046785994713,1.69697628170021,-1.53337867427291,0.510873235655973,10.0777814280485,1.2317667320072,5.62133694846512,10.7953244645898,32.6751188600229,-0.388055787653623,9.66438212453633,1.28727105766884,3.96078478437619,11.509263495582,-7.51712998477198,-1.01351887388038,9.78938395608758,-0.25119051658966,-8.75444586950125,1.14878925710588,-0.271002883167361
39.665,-1.57821005215462,9.6708798409978,0.262425529268389,0.020957528689171,15.393117732867,-19.5714096737049,0.772611766301205,10.2057967669469,-2.89429130267216,-6.58181939995206,-2.7108472844086,42.3834356888477,-0.0318320377395951,9.74514812389222,-2.23545701324164,-6.07177569103303,-3.71712595641513,-11.2225001386216,-0.923853112846201,9.83526561568897,0.306452786380922,-0.467314931216379,1.93147074561179,-1.67882950411824,0.545587746539305,10.0893117493913,1.24692816370964,5.77283172643191,11.4036861164459,33.7641133354047,-0.372621493023825,9.66075187201437,1.27570575852423,3.97726173015038,12.1476556986427,-7.7703017450927,-1.00982786899442,9.78976671749632,-0.253635856441712,-9.53650653559289,1.14393097915225,-0.273452287508168
39.67,-1.61807529297665,9.65514586375221,0.263966525740301,0.0682451944090707,16.2030466933043,-19.8935397498998,0.829298622042744,10.2276327996278,-2.92153172059163,-6.71916939374093,-1.66594381340788,43.8243067897791,0.003099031699484,9.75265962606586,-2.24989810728787,-6.3595391849466,-2.7373548815975,-11.5620240557781,-0.912257239113785,9.83675790250582,0.304269576327525,-1.82179497115255,2.17409141407586,-1.85106755901096,0.582774681768941,10.10096826065,1.26163357938882,5.93976833500637,11.9955679342332,34.9084229773708,-0.353945241165314,9.6551379837443,1.26329139718399,4.0055065517141,12.7729087632935,-8.05352288401468,-1.00557027996595,9.78928228225322,-0.256428172242734,-10.3095497852945,1.12073202124545,-0.271264421712887
39.675,-1.65813943400926,9.63892375275404,0.264880910085998,0.0978011681151558,16.9844577702019,-20.2580879732087,0.885930931353853,10.2473371780606,-2.93880970311274,-6.84199379234041,-0.564473706100758,45.3403637958815,0.0382427143342324,9.7586072138899,-2.25899057340604,-6.65161825890948,-1.70329820079533,-11.9402753321463,-0.900981258999877,9.83730327244015,0.306364540944152,-3.25818389806513,2.42096131248454,-2.04953383791585,0.62197707033261,10.112413235002,1.27595453881557,6.1237515846089,12.5760099133026,36.1149258897162,-0.332377133740826,9.64750750552467,1.2504621773468,4.04612112975886,13.3904679631016,-8.37070718840103,-1.00088422796023,9.78785447243447,-0.259265263470207,-11.0763041138984,1.08181056124385,-0.264026321380683
39.68,-1.69837251398648,9.62192181488166,0.265094353229037,0.107639418065269,17.7321740401699,-20.6761505095934,0.941388293933951,10.2641957562129,-2.94531123842461,-6.95139767477095,0.576952718391727,46.9338384324898,0.0720408901591547,9.76275111411063,-2.26222871203808,-6.94756266567128,-0.631721451504138,-12.3584067782058,-0.890778028927629,9.83676676107967,0.313163362338695,-4.75950046823184,2.66760041556022,-2.27305640768823,0.662705822519201,10.1232770707366,1.29005956819247,6.32612438503133,13.1498328340642,37.3900736726774,-0.308351542771586,9.63787241921409,1.2377448799208,4.09937848945609,14.0055472706275,-8.72539003152807,-0.995936861582346,9.78543931007394,-0.261772206868146,-11.8385955308405,1.03049648611051,-0.251501453543871
39.685,-1.73867844229856,9.60383998993555,0.26453470470019,0.0959664671534757,18.4412401197183,-21.158735743918,0.994548504451969,10.277501493564,-2.94044392720378,-7.04882427188151,1.74045558886114,48.6056232409758,0.102677622441229,9.7648075783509,-2.25922639156624,-7.24677989402023,0.459311006728579,-12.8166164436869,-0.882610139691609,9.83496677466736,0.325002339830033,-6.30732231757701,2.9090195215376,-2.51980717293851,0.704455442920085,10.133167807319,1.30421178702627,6.54788665223087,13.7213412801167,38.7397242322738,-0.282378813078135,9.62629240165531,1.22575150394611,4.16518920048194,14.6228196031626,-9.12065569119178,-0.990920457018784,9.78203094146597,-0.263501217172612,-12.5970724474714,0.970763892869706,-0.233620836191694
39.69,-1.77888811594816,9.58437825291266,0.263130524868062,0.0612758900177251,19.1070160231519,-21.7165679861074,1.04432287773855,10.2865704681737,-2.92386526752845,-7.13603037677911,2.90730013504451,50.3551359899273,0.128926022151271,9.76471110131942,-2.24973785133286,-7.54852615598883,1.55085225586055,-13.3140878130066,-0.876843865356585,9.83198310828014,0.342033268771502,-7.88214898787959,3.1398429731328,-2.78727124609807,0.746720935007898,10.1416812952121,1.31876270750975,6.78961427549831,14.2940292203032,40.1689841613257,-0.255184806325594,9.61282782223314,1.21516892348918,4.24307548933757,15.2461083617765,-9.55907294749564,-0.986194610154219,9.77761188360395,-0.263943941907435,-13.3509639378547,0.90713428162456,-0.210465465875354
