time,hip_flexion_l_power,hip_adduction_l_power,hip_rotation_l_power,knee_angle_l_power,ankle_angle_l_power,subtalar_angle_l_power,hip_flexion_r_power,hip_adduction_r_power,hip_rotation_r_power,knee_angle_r_power,ankle_angle_r_power,subtalar_angle_r_power
34.305,0.000787550470450418,-0,0,0.00193393442217214,-0,0,0.00247301375988484,-0,-0,0.00194880598274982,-0,0
34.31,0.00107467606783508,-0,0,0.00174975141422387,-0,-0,0.00328165109867909,-0,-0,0.0015455785062776,-0,0
34.315,0.00139440168900224,-0,0,0.00157190064353752,-0,-0,0.00404132844062987,-0,-0,0.00117968054113066,-0,0
34.32,0.00138657937744357,-0,0,0.00166993222393253,-0,-0,0.00447308217164662,-0,-0,0.00112426443258628,-0,0
34.325,0.00127581812607408,-0,0,0.00183907118248073,-0,-0,0.00476459798143835,-0,-0,0.00116367177434068,-0,0
34.33,0.00118009570371353,-0,0,0.00197603812539109,-0,-0,0.00501176773104801,-0,-0,0.00119228773249722,-0,0
34.335,0.00126494686118056,-0,0,0.0020816598267136,-0,-0,0.00522695296651056,-0,-0,0.00120511940765094,0,0
34.34,0.00252542238779176,-0,0,0.00215746875410522,-0,-0,0.00550456523230104,-0,-0,0.00117341799361123,0,0
34.345,0.00369750432378166,-0,0,0.00220511704293887,-0,-0,0.00571238728142967,-0,-0,0.00113830539548916,0,0
34.35,0.00476707458278633,-0,0,0.00222694050357808,-0,-0,0.0058487228286002,-0,-0,0.00110007462242887,0,0
34.355,0.00559160701351132,-0,0,0.00201675938127318,-0,-0,0.00571216668248764,-0,-0,0.000982052383580513,0,0
34.36,0.00618724049491423,-0,0,0.00163358441302027,-0,-0,0.00535649860981431,-0,-0,0.00080819010395787,0,0
34.365,0.00667134775487277,-0,0,0.00127997499718968,-0,-0,0.00497921326462719,-0,-0,0.00065257469169852,0,0
34.37,0.00704146731596719,-0,0,0.000956374942612229,-0,-0,0.00458517786346308,-0,-0,0.000513754882408036,0,0
34.375,0.00657452249722421,-0,0,0.000873652397353462,-0,-0,0.00404645394153182,-0,-0,0.000510652818245092,0,0
34.38,0.00601471529153552,0,0,0.000810154873556853,-0,-0,0.00351268698273357,-0,-0,0.000513090103385901,0,0
34.385,0.00544015901444463,0,0,0.000747543949425972,-0,-0,0.00300293752578659,-0,-0,0.000510411853482533,0,0
34.39,0.00492158585683335,0,0,0.000678408145663179,-0,-0,0.00256868332859847,-0,-0,0.000489885479319285,0,0
34.395,0.00453488251617252,0,0,0.000594254449678745,-0,-0,0.00225900257102082,-0,-0,0.00043768455133879,0,0
34.4,0.00413291378992611,0,0,0.000518859969908368,-0,-0,0.00195691853812027,-0,-0,0.000389506245672319,0,0
34.405,0.0037231610184043,0,0,0.000452321132919039,-0,-0,0.00166614547086816,-0,-0,0.000345225833748186,0,0
34.41,0.00331166675665517,0,0,0.000394359905559532,-0,-0,0.0013893735516994,-0,-0,0.000304692553555749,0,0
34.415,0.00290278406825246,0,0,0.000344351733545659,-0,-0,0.00112822119936753,-0,-0,0.000267732419819169,0,0
34.42,0.00249909696073292,0,0,0.000301365994567288,-0,-0,0.000883256998263848,-0,-0,0.000234152160304517,0,0
34.425,0.00198049342504783,0,0,0.000267661175820983,-0,-0,0.000630383158347743,-0,-0,0.000185277314723672,0,0
34.43,0.00138654694828375,0,0,0.000241400366164312,-0,-0,0.000386124324322357,-0,-0,0.000121091238395129,0,0
34.435,0.000899323108560894,0,0,0.000216119227487128,-0,-0,0.000187752368972116,-0,-0,6.68351625670456e-05,0,0
34.44,0.000516130466247888,0,0,0.000190219086618977,-0,-0,3.21082054481815e-05,-0,-0,2.21560173267718e-05,0,0
34.445,0.000301849081792627,0,0,0.00015878270320339,-0,-0,-8.92881493804858e-05,-0,-0,9.7850777936631e-06,0,0
34.45,8.92730541794621e-05,0,0,0.00012462001120125,-0,-0,-0.000190448497623299,-0,-0,4.69717839479899e-06,0,0
34.455,-0.000147835461095362,0,0,8.70526778315627e-05,-0,-0,-0.000274715256763145,-0,-0,1.45805417254037e-06,0,0
34.46,-0.000408057629332612,0,0,4.32150210634219e-05,-0,-0,-0.000389659186698979,-0,-0,-2.14612898045104e-07,0,0
34.465,-0.000674602472419449,0,0,-2.9704652779671e-06,-0,-0,-0.000709050601734324,-0,-0,-6.90986555662003e-07,0,0
34.47,-0.000951342468407676,0,0,-4.14913301229192e-05,0,-0,-0.00111969072179706,-0,-0,-4.38877782703885e-07,0,0
34.475,-0.00123717003436332,0,0,-7.25780482722891e-05,0,-0,-0.00162156542933693,-0,-0,-2.83024125869254e-08,0,-0
34.48,-0.00153003391799545,0,0,-0.000109510408976774,0,-0,-0.00186756642142347,-0,-0,-1.29205050403246e-07,0,-0
34.485,-0.00182707810961181,0,-0,-0.000160440910337676,0,0,-0.00184134931449508,-0,-0,-1.50116854008279e-06,0,-0
34.49,-0.00212483186085361,0,-0,-0.00021893101487326,0,0,-0.00175990555135174,-0,0,-4.97448305617491e-06,0,-0
34.495,-0.00241943406978638,0,-0,-0.000284615242324548,0,0,-0.00162348079137817,-0,0,-1.14226150863022e-05,0,-0
34.5,-0.00358649356201486,0,-0,-0.000418806349207053,0,0,-0.00175865606737904,-0,0,-2.17268504011473e-05,0,-0
34.505,-0.00492991488474047,0,-0,-0.000579617600817434,0,0,-0.00189830816750915,0,0,-3.67346354493919e-05,0,-0
34.51,-0.00642471977027275,0,-0,-0.000765643943389114,0,0,-0.00203490707739653,0,0,-5.72138518787917e-05,0,-0
34.515,-0.00749734433100207,0,-0,-0.000930290034294287,0,0,-0.00222954525685507,0,0,-8.38058693685878e-05,0,-0
34.52,-0.00739013858502103,0,-0,-0.00100365244911883,0,0,-0.002562247015801,0,0,-0.000116980673181674,0,-0
34.525,-0.00717710613456676,0,-0,-0.00106767685241059,0,0,-0.00291214727142826,0,0,-0.000156997600321933,0,-0
34.53,-0.0068597265522968,0,-0,-0.00112053322972401,0,0,-0.00327781668500528,0,0,-0.000203875198273397,0,-0
34.535,-0.00654052762022427,0,-0,-0.00212866953725047,0,0,-0.00356814056841467,0,0,-0.000282422111883894,0,-0
34.54,-0.00618646344630568,0,-0,-0.00382298139069297,0,0,-0.00381423406649174,0,0,-0.000387139928983508,0,-0
34.545,-0.00575205915806209,0,-0,-0.0057536079100067,0,0,-0.00405882434708971,0,0,-0.000506295427452795,0,-0
34.55,-0.00528600491376485,0,-0,-0.00773006657198583,0,0,-0.00430361240924015,0,0,-0.000653863998029192,0,-0
34.555,-0.00549411955527493,0,-0,-0.00661455962054716,0,0,-0.00458529633210555,0,0,-0.00106767115137436,0,-0
34.56,-0.0056958821949686,0,-0,-0.00527933935276299,0,0,-0.0048677847105715,0,0,-0.00154017200127338,0,-0
34.565,-0.00589347751965502,0,-0,-0.0037189966992226,0,0,-0.00515122538532658,0,0,-0.00207215052610829,0,-0
34.57,-0.00586253323172613,0,-0,-0.00284330533754617,0,0,-0.00530699091511538,0,0,-0.00229987796472878,0,-0
34.575,-0.0055365168455882,0,-0,-0.00299452496482921,0,0,-0.00529511340276712,0,0,-0.00206808292852405,0,-0
34.58,-0.00517829393424626,0,-0,-0.00314456031947058,0,0,-0.00526456412659299,0,0,-0.00177753488776225,0,-0
34.585,-0.00478958134497478,0,-0,-0.00329460485722817,0,0,-0.005216460955971,0,0,-0.00142589254299198,0,-0
34.59,-0.00484575884468373,0,-0,-0.00321724866418676,0,0,-0.00555934894818138,0,0,-0.00138806310513481,0,-0
34.595,-0.00498630620986407,0,-0,-0.0030783194292677,0,0,-0.00598940963663225,0,0,-0.00140192099858632,0,-0
34.6,-0.00513070910729864,0,-0,-0.00291744890828261,0,0,-0.00643992366288483,0,0,-0.00140577870714221,0,-0
34.605,-0.00527413223820464,0,-0,-0.00276159356699316,0,0,-0.0068651229542857,0,0,-0.0013980085129918,0,-0
34.61,-0.00536357470433512,0,-0,-0.00288634987210768,0,0,-0.00675400530069633,0,0,-0.00135187500741873,0,-0
34.615,-0.00545493912415274,0,-0,-0.00302205465189483,0,0,-0.00663268814117107,0,0,-0.00129633563388993,0,-0
34.62,-0.00554931555868762,0,-0,-0.00317070518953422,0,0,-0.00650312008403074,0,0,-0.00123340306247071,0,-0
34.625,-0.00564753759897471,0,-0,-0.00324289287233628,0,0,-0.00666304564287734,0,0,-0.00145582864691515,0,-0
34.63,-0.00575177363203954,0,-0,-0.0032242563368775,0,0,-0.0071568345279212,0,0,-0.00202416795795761,0,-0
34.635,-0.00586582325067676,0,-0,-0.00320818276332576,0,0,-0.00768311222945054,0,0,-0.00265046222348187,0,-0
34.64,-0.00599329596396605,0,-0,-0.00319528191253847,0,0,-0.00824265553074294,0,0,-0.00333841641395306,0,-0
34.645,-0.00600786199639583,0,-0,-0.00336135988371521,0,0,-0.00847007070941232,0,0,-0.00351389630472813,0,-0
34.65,-0.00600810749399207,0,-0,-0.00358543676582493,0,0,-0.0086216596988367,0,0,-0.00356666370191052,0,-0
34.655,-0.00602894235987425,0,-0,-0.00382710405063899,0,-0,-0.00877861914919839,0,0,-0.00362765010294454,0,-0
34.66,-0.00605803847971735,0,-0,-0.00407314385406473,0,-0,-0.00897056215863601,0,0,-0.00370643511228481,0,-0
34.665,-0.00604670300583209,0,-0,-0.00428342474996579,0,-0,-0.00929635043532447,0,0,-0.0038323719279694,0,-0
34.67,-0.00606535260878237,0,-0,-0.00450316009431579,0,-0,-0.00962187295209118,0,0,-0.00396877744981565,0,-0
34.675,-0.00611615106666993,0,0,-0.00473024476620969,0,-0,-0.00994022951554577,0,0,-0.00411352801970184,0,-0
34.68,-0.00635729123917675,0,0,-0.00496233557277179,0,-0,-0.0102436027049633,0,0,-0.0046233066943904,0,-0
34.685,-0.0067543294276847,0,0,-0.00519691199012468,0,-0,-0.0105234901523109,0,0,-0.00543842720151128,0,-0
34.69,-0.00718685314664152,0,0,-0.005431333080596,0,-0,-0.0107709971552364,0,0,-0.00629461539665335,0,-0
34.695,-0.00764803267784995,0,0,-0.00566288640772463,0,-0,-0.0109771779507267,0,0,-0.00718648389613676,0,-0
34.7,-0.00803686192221017,0,0,-0.00560536079965477,0,-0,-0.0109520819181118,0,0,-0.0074891966457525,0,-0
34.705,-0.00842522213433388,0,0,-0.00550813067332991,0,-0,-0.0108521575527411,0,0,-0.00773712323079346,0,-0
34.71,-0.00880513880584377,0,0,-0.00538618917252713,0,-0,-0.0106823922980047,0,0,-0.00796062651025796,0,-0
34.715,-0.00931219807929455,0,0,-0.00550376395710792,0,-0,-0.0105892162049462,0,0,-0.00809443369075532,0,-0
34.72,-0.0101336070413765,0,0,-0.00623108104835714,0,-0,-0.0107747877306356,0,0,-0.00804862729222521,0,-0
34.725,-0.0109058350587281,0,0,-0.0069611490704635,0,-0,-0.0108910435255728,0,0,-0.00794856812089185,0,-0
34.73,-0.01161042329865,0,0,-0.00768943570872138,0,-0,-0.0109366099693022,0,0,-0.00778912576143593,0,-0
34.735,-0.0117646171385725,0,0,-0.007910634699846,0,-0,-0.0103753203685767,0,0,-0.00793542381716637,0,-0
34.74,-0.0115577932854543,0,0,-0.00782599615008554,0,-0,-0.00944584506130594,0,0,-0.00823792701307246,0,-0
34.745,-0.0112347136934682,0,0,-0.00770421842109655,0,-0,-0.00845055198498284,0,0,-0.00849400508509393,0,-0
34.75,-0.0107884751350552,0,0,-0.00756534768977244,0,-0,-0.00741238901354095,0,0,-0.00869477857862561,0,-0
34.755,-0.010215763741979,0,0,-0.00791225674081144,0,-0,-0.0066307552741792,0,0,-0.00869609537858693,0,-0
34.76,-0.00951803985742963,0,0,-0.00822419787466535,0,-0,-0.00581372640491418,0,0,-0.00864249134089992,0,-0
34.765,-0.00870093754746958,0,0,-0.00849662197082387,0,-0,-0.00497198289020916,0,0,-0.00853578357205442,0,-0
34.77,-0.00763818422149272,0,0,-0.00810397986026242,0,-0,-0.00416224704890568,0,0,-0.00816430922178336,0,-0
34.775,-0.00631334207550695,0,0,-0.00687661559438956,0,-0,-0.00340578721037238,0,0,-0.00747059615700302,0,-0
34.78,-0.00491873207336893,0,0,-0.00559530838892714,0,-0,-0.00265484071806031,0,0,-0.0067287988414016,0,-0
34.785,-0.00347735603187044,0,0,-0.00426544310922966,0,-0,-0.00191939257295071,0,0,-0.00594717128812564,0,-0
34.79,-0.00234348625055806,0,0,-0.00360272725313183,0,-0,-0.000646976330383217,0,0,-0.00541389822720249,0,-0
34.795,-0.00126557291895967,0,0,-0.00303623504796161,0,-0,0.000679243160790089,0,0,-0.00491396874714993,0,-0
34.8,-0.000203720746515413,0,0,-0.00243279458771445,0,-0,0.0019383654855632,0,0,-0.00440073165612752,0,-0
34.805,0.000964825394853334,0,0,-0.00184153307868504,0,-0,0.0030180538157006,0,0,-0.00381474877094027,0,-0
34.81,0.00280686904362931,0,0,-0.00144904191550225,0,-0,0.00349637015473971,0,0,-0.00288680642229403,0,-0
34.815,0.00452366929169937,0,0,-0.00103254041120549,0,-0,0.00391269895857331,0,-0,-0.00196754600411245,0,-0
34.82,0.00609683163531401,0,0,-0.000598995260408435,0,-0,0.00426422033303986,0,-0,-0.00106365784358176,0,-0
34.825,0.00723022962682771,0,0,0.00026880277313255,0,-0,0.00463156716987514,0,-0,-0.000576499637939181,0,-0
34.83,0.00793376760629876,0,-0,0.00155113351505949,0,-0,0.00501071854174482,0,-0,-0.000509460270457835,0,-0
34.835,0.00850244774691209,0,-0,0.00279363877169772,0,-0,0.00531763536016612,0,-0,-0.000454920690573594,0,-0
34.84,0.00893803110370943,0,-0,0.00398466008219559,0,-0,0.00555608868621854,0,-0,-0.000413216218175129,0,-0
34.845,0.00900835910078351,0,-0,0.00405435208523119,0,-0,0.00573439234786483,0,-0,0.000637040599976023,0,-0
34.85,0.00892817428635573,0,-0,0.00388600909816962,0,-0,0.00585663551780544,0,-0,0.00185156135556126,0,-0
34.855,0.00875978959295239,0,-0,0.00370136789315179,0,-0,0.00592981847173786,0,-0,0.0030085865983387,0,-0
34.86,0.00861624753953583,0,-0,0.00379109903081606,0,-0,0.00585651691726719,0,-0,0.00384641290242861,0,-0
34.865,0.00874886765960036,0,-0,0.00486191015169388,0,-0,0.00539166340655507,0,-0,0.00373154563770095,0,-0
34.87,0.0088009699232623,0,-0,0.00583046573707811,0,-0,0.00493076613163647,0,-0,0.00360005595742156,0,-0
34.875,0.00878760239028047,0,-0,0.00669494542139704,0,-0,0.00448052741705134,0,-0,0.00345273412691844,0,-0
34.88,0.0084472292409001,0,-0,0.0066529051370079,0,-0,0.00419527801566778,0,-0,0.00349281913103374,0,-0
34.885,0.00791477688817274,0,-0,0.00605415915030753,0,-0,0.00401642020902691,0,-0,0.00363606743566901,0,-0
34.89,0.00738490531221123,0,-0,0.00543684363396412,0,-0,0.00384947235232099,0,-0,0.00374865147116675,0,-0
34.895,0.00686544490471405,0,-0,0.00480271947753166,0,-0,0.00369786822407239,0,-0,0.00383167568705596,0,-0
34.9,0.00597425147694121,0,0,0.00477248859126578,0,-0,0.00356379946673769,0,-0,0.00371432583757647,0,-0
34.905,0.00511317563156567,0,0,0.00471313306639161,0,-0,0.00344823495802414,0,-0,0.00357555842078774,0,-0
34.91,0.00429669756986235,0,0,0.00460842755104571,0,-0,0.00335098925373651,0,-0,0.00342333402320037,0,-0
34.915,0.00354105103169355,0,0,0.00460001258305642,0,-0,0.00323458233617341,0,-0,0.00339582308759211,0,-0
34.92,0.00285669439533207,0,0,0.00478463065816092,0,-0,0.00307263196412191,0,-0,0.00358246706441424,0,-0
34.925,0.00221232402610606,0,0,0.00492437436135656,0,-0,0.00292808083154397,0,-0,0.00373559798134254,0,-0
34.93,0.00160658187576896,0,0,0.0050282420214894,0,-0,0.00279737923005123,0,-0,0.00385759226834787,0,-0
34.935,0.00116821719446928,0,0,0.00466637497908121,0,-0,0.00277912883397077,0,-0,0.00387996004687893,0,-0
34.94,0.000802388298947855,0,0,0.00416940620245759,0,-0,0.00279314082316009,0,-0,0.00385958920876242,0,-0
34.945,0.000466406942808711,0,0,0.00368519892796488,0,-0,0.00280242933028541,0,-0,0.00382221963680645,0,-0
34.95,0.000224667001988691,0,0,0.003239846331686,0,-0,0.00282338918320388,0,-0,0.00372378027585189,0,-0
34.955,0.000352090833700285,0,0,0.00292785683520512,0,-0,0.00293414617730916,0,-0,0.0033775698485851,0,-0
34.96,0.000498081274157652,0,-0,0.00263768026088104,0,-0,0.00302540076131812,0,0,0.0030408620734625,0,-0
34.965,0.000662491365125,0,-0,0.00237402725165727,0,-0,0.00309597187857856,0,0,0.00271423198474616,0,-0
34.97,0.000758241173059079,0,-0,0.00188538746335628,0,-0,0.0029626167243957,0,0,0.00241834287858032,0,-0
34.975,0.00080374240496129,0,-0,0.00123575947685142,0,-0,0.00267557453069445,0,0,0.00214792612382336,0,-0
34.98,0.000868514291325202,0,-0,0.000639040138229999,0,-0,0.00238789898477496,0,0,0.00188666322156784,0,-0
34.985,0.000950865288069,0,-0,9.81390823412824e-05,0,-0,0.00210057508889791,0,0,0.00163507898111777,0,-0
34.99,0.00094469067105524,0,-0,-0.00019708318320368,0,-0,0.00206011912697874,0,0,0.00157552259592825,0,-0
34.995,0.000949583653541129,0,-0,-0.000428855029083243,0,0,0.00202196431837882,0,0,0.00152712892036509,0,-0
35,0.000969531188515679,0,-0,-0.000608232169254453,0,0,0.00197404070315993,0,0,0.00148074740029325,0,-0
35.005,0.000980603943891376,0,-0,-0.000702911471590693,0,0,0.00187349000434549,0,0,0.00138287575343842,0,-0
35.01,0.000956026528561283,0,-0,-0.000678465880952668,0,0,0.0016730265332286,0,0,0.00117274083499998,0,-0
35.015,0.000942353355080571,0,-0,-0.000616601510151861,0,0,0.00147977843901973,0,0,0.000976750696233133,0,-0
35.02,0.000936920475284225,0,-0,-0.000523835275315772,0,0,0.00129577690712344,0,0,0.000795428830453201,0,-0
35.025,0.00102310403453449,0,-0,-0.000228856967332211,0,0,0.00104922711590243,0,0,0.000552610979362078,0,-0
35.03,0.00114045446584623,0,-0,0.000135948514009873,0,0,0.000789380051952555,0,0,0.00029685534392499,0,-0
35.035,0.00124771084535186,0,-0,0.000479766757979024,0,0,0.000549076158400407,0,0,6.15588145561105e-05,0,-0
35.04,0.00133363659168253,0,-0,0.000811938975657387,0,0,0.000345052070608949,0,0,-0.000148024288685573,0,-0
35.045,0.00133421775022782,0,-0,0.00127961993806894,0,0,0.0003072733148613,0,0,-0.000291658207312056,0,-0
35.05,0.00132397527720055,0,-0,0.00166292118630632,0,0,0.000280353731618326,0,0,-0.000416339242519183,0,-0
35.055,0.00130126077673139,0,-0,0.00195222940955979,0,0,0.000264358334914169,0,0,-0.000522194073802418,0,-0
35.06,0.00134983612996333,0,-0,0.00198053294597974,0,0,0.000216900124817064,0,0,-0.000471370701188347,0,-0
35.065,0.00145322009218184,0,-0,0.00179838703832573,0,0,0.000140450847911673,0,0,-0.00027488477459523,0,-0
35.07,0.00152027180602057,0,-0,0.00158868222058674,0,0,7.76543266386559e-05,0,0,-7.87583743777426e-05,0,0
35.075,0.00155225980455552,0,-0,0.00135640801714198,-0,0,2.71607815566799e-05,0,-0,0.000113893548985583,0,0
35.08,0.00153880035119928,0,-0,0.00130319051089708,-0,0,9.89368838990348e-05,0,-0,0.000249037213997031,0,0
35.085,0.00149593253890109,0,-0,0.00118429482595421,-0,0,0.00019281443056157,0,-0,0.000368897011075706,0,0
35.09,0.00143016005302521,0,-0,0.000968441865425169,-0,0,0.000285913202860528,0,-0,0.000479818993346141,0,0
35.095,0.00133047670937455,0,-0,0.000651938816356474,-0,0,0.000364886053274517,0,-0,0.000555510387358156,0,0
35.1,0.00117109438412793,0,-0,0.000263872507915982,-0,0,0.000400968977791106,0,-0,0.000541833516529486,0,0
35.105,0.00101674072544119,0,-0,-8.08145420459227e-05,-0,0,0.00043413711337829,0,-0,0.000523539834741776,0,0
35.11,0.000870850819250717,-0,-0,-0.000373742973522621,-0,0,0.000462833943020341,0,-0,0.000499546592386721,-0,0
35.115,0.00076104679935098,-0,-0,-0.000593443790401122,-0,0,0.000477739387195369,0,-0,0.000490905927251561,-0,0
35.12,0.000677413888631445,-0,-0,-0.000722568404167836,-0,0,0.000480220379006078,0,-0,0.000488433923835065,-0,0
35.125,0.000600356196337542,-0,0,-0.000771404454891396,-0,0,0.000476615427898144,0,-0,0.000473141848804643,-0,0
35.13,0.000532475658879515,-0,0,-0.00074605758612921,-0,-0,0.000466743206195658,0,-0,0.000446009840537283,-0,0
35.135,0.000387909605346769,-0,0,-0.000680600991887379,-0,-0,0.000438789057276458,0,-0,0.000424585177738778,-0,0
