time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
44.13,0.0303801801119216,0.1336340648156,0.0097682079498023,-0.118927837608162,-0.151325912191976,0.0633095589029481,-0.0823309515728633,-0.0826002438679252,0.0028664033352549,-0.0929181044432057,-0.112969299895733,-0.000473441283687023
44.135,0.033386810932176,0.130345934611821,0.00909970138265075,-0.111634720668235,-0.15255561884237,0.0631108115189662,-0.0808663869305524,-0.0836004113258915,0.00216833867965944,-0.0915292801378388,-0.114428486443276,-0.000360555845767621
44.14,0.0367946603869723,0.126700468981952,0.00837947630774139,-0.104189700207322,-0.153728287356131,0.0628735762203545,-0.0789599626649907,-0.0844631033496522,0.00145685574315479,-0.0898378836188121,-0.116272443015164,-0.000214624769244556
44.145,0.0403204496253965,0.122811045722127,0.00762030228044917,-0.0966378486108235,-0.154844078354526,0.0626043583342967,-0.0766358760288564,-0.0851912894381227,0.000743340994175681,-0.0879102831780353,-0.118482997908764,-3.48082113039916e-05
44.15,0.0439305733504144,0.118793668723063,0.00683565489518296,-0.0890885169156361,-0.155905004148158,0.0623101578101372,-0.0739068227176046,-0.0857878128324717,3.91835322421892e-05,-0.0857734407058961,-0.121039062680123,0.000179221569835458
44.155,0.0477945625105174,0.114763316514336,0.00603945932090825,-0.0816608068551951,-0.156914802248262,0.061998256339904,-0.0707531611630759,-0.086255028930732,-0.000644479351583437,-0.0835165892184537,-0.123917180181726,0.000427286073117308
44.16,0.0518803228138247,0.11083042772597,0.00524581804798037,-0.0744539711312721,-0.157878770901367,0.061676006748463,-0.067207835522189,-0.0865946216661354,-0.00129700609422442,-0.0811763819505464,-0.127092104013244,0.000708717957377582
44.165,0.0559731987012263,0.107097639910672,0.00446873002141672,-0.0675473856123835,-0.158803572106041,0.0613506319034208,-0.0633514938370737,-0.0868075943208146,-0.00190847830166427,-0.0787417552320715,-0.130537391689161,0.00102238899514119
44.17,0.0600530813624236,0.103656887431072,0.00372180875482164,-0.0610256142194803,-0.159697008987511,0.0610290398566875,-0.0592316270644372,-0.0868944192821649,-0.00246990633347911,-0.076259992519383,-0.134225994025305,0.0013667474134305
44.175,0.0635704637571044,0.100586949515682,0.00301800715136142,-0.0549641943491801,-0.16056778551865,0.0607176611428431,-0.0549525523070993,-0.0868553210278579,-0.00297340835781212,-0.07378133298018,-0.138130823992547,0.00173986332503106
44.18,0.0669796446444339,0.0979515216038932,0.00236935660354632,-0.0494290677194536,-0.161425257326301,0.0604223131550701,-0.0505278241050692,-0.0866906586908183,-0.00341235901294622,-0.0713577682724294,-0.142225289522926,0.00213948085290589
44.185,0.0703191136113882,0.0957978624058685,0.00178672751570526,-0.0444761128138044,-0.16227918266978,0.0601480953355928,-0.0460138662501385,-0.0864013692900276,-0.00378150470203811,-0.069041875889823,-0.146483776406062,0.00256307547536865
44.19,0.0736266612315532,0.0941560465393658,0.00127961771637838,-0.0401509598710004,-0.163139482598834,0.0598993175981568,-0.0414408696314776,-0.0859894303158183,-0.00407704349454894,-0.0668521372230805,-0.150882069395844,0.00300791506509443
44.195,0.0769584705138246,0.0930388291400722,0.000855974334992738,-0.0364889485453801,-0.16401601878017,0.0596794629937627,-0.0368273629012474,-0.0854583008321739,-0.00429666858545674,-0.0647934127955989,-0.155397701870538,0.00347112305766819
44.2,0.080151358127753,0.0924421055084332,0.000522053646562012,-0.0335151292216321,-0.164918396528821,0.0594911841905592,-0.0323138843597028,-0.0848133034110757,-0.00443957524471621,-0.0629909360643809,-0.160010226771422,0.00394974216422673
44.205,0.083177444606683,0.0923459266870318,0.000282322182327452,-0.0312446588265053,-0.165855799214161,0.0593363319214089,-0.027959202076285,-0.0840619146752595,-0.00450643214778977,-0.0614871335270915,-0.164701404015945,0.00444079703994387
44.21,0.0861400978939393,0.0927160118252645,0.000139401108718004,-0.0297402880006701,-0.166836858473899,0.0592160122183148,-0.0238937238573256,-0.0832139394831529,-0.00449931888720072,-0.0603764801341004,-0.169455302087238,0.00494135434085831
44.215,0.0889355676983961,0.0935056811273928,9.40545392088194e-05,-0.0289674884723125,-0.167869562632507,0.059130668063315,-0.0201242735405017,-0.0822815522369374,-0.00442163230022627,-0.0596587705639257,-0.174258314002766,0.00544857865364295
44.22,0.0914699607022536,0.0946581197751612,0.000145221112025731,-0.0288875987378071,-0.168961203481593,0.0590801801006956,-0.0166566247442178,-0.081279197789643,-0.0042779649866981,-0.0593313822312106,-0.179099090330591,0.00595978287545626
44.225,0.093692859124038,0.0961088739504631,0.000290086889265434,-0.0294773547337756,-0.17011835926374,0.0590639803294889,-0.0135166702269846,-0.080223353350868,-0.00407396001429806,-0.0594120214210186,-0.183968394322819,0.00647247176248732
44.23,0.0952467486989156,0.09778847522803,0.000524196455883308,-0.0306587453063673,-0.171346909453464,0.0590811722709523,-0.010602985369052,-0.0791321610977389,-0.00381614630165371,-0.0599343804754911,-0.188858886536415,0.0069843775618415
44.235,0.0964490017772774,0.0996250892170596,0.000841598061968733,-0.0324496740595735,-0.172652074903739,0.059130651009487,-0.00806359434536581,-0.0780249484523361,-0.00351175952151795,-0.0608723160992357,-0.193764848462375,0.00749348689270982
44.24,0.0972760719136556,0.101547088247924,0.0012350177941969,-0.0348090365335248,-0.17403847527417,0.0592112167436126,-0.00590473089558577,-0.0769216588804605,-0.00316855357192925,-0.0622184521074623,-0.198681856620807,0.00799805834368512
44.245,0.0978599726257558,0.103485455775315,0.00169605710929386,-0.0377273218647465,-0.175510194508706,0.0593216760409263,-0.00417384041344668,-0.0758422204177671,-0.00279460772211968,-0.0639576056466908,-0.203606420224247,0.00849663059138848
44.25,0.098224015050925,0.105375941483216,0.00221540763082183,-0.0411617674233645,-0.17707084458679,0.0594609258317151,-0.00287142252914994,-0.074805881869572,-0.00239813445650816,-0.0660676315450428,-0.20853559678138,0.00898802120341613
44.255,0.0981797160858096,0.107160900175302,0.00278307690697283,-0.0450114026202286,-0.178723617891139,0.0596280162473476,-0.00191697678558445,-0.0738305477834283,-0.00198729282314009,-0.0685201873043048,-0.213466600828924,0.00947131664473624
44.26,0.0977315406609245,0.108790763666228,0.00338861884722069,-0.049217785490012,-0.180471319331099,0.059822189647306,-0.00128474019977072,-0.0729321429510742,-0.00157001175479469,-0.0712809582488508,-0.218396421276223,0.00994585433916348
44.265,0.0968718820696663,0.110225112252273,0.00402136278589001,-0.0535450248950713,-0.182316370799221,0.0600428945124922,-0.000877337186216614,-0.072124035499296,-0.00115382738691381,-0.074267095718072,-0.223321462584066,0.0104111979267657
44.27,0.095637405627344,0.11143333012378,0.00467063553909329,-0.0580582875061896,-0.184260782543017,0.0602897742417242,-0.000706158058649855,-0.0714165447507418,-0.000745737863801402,-0.0774673702497372,-0.22823722416455,0.0108671070888902
44.275,0.0940636388099873,0.112394846510975,0.00532597139984529,-0.062742518597682,-0.186306088488394,0.060562632206703,-0.000749183406887449,-0.0708165561691668,-0.000352078521789047,-0.0808478494513859,-0.233138031000888,0.0113135034756254
44.28,0.0921778833941439,0.113098980723824,0.00597730572171789,-0.0675804685754573,-0.18845324531031,0.0608613756386794,-0.000979322766402806,-0.0703272610530048,2.15803155422701e-05,-0.084365973611784,-0.238016826591666,0.0117504343625646
44.285,0.0899882011141806,0.113544423948486,0.00661514853853023,-0.072670645693915,-0.19070249794216,0.0611859419864923,-0.00140674469662749,-0.0699480334132449,0.000370511380229321,-0.0879912816255517,-0.242865036992014,0.0121780356863673
44.29,0.0875903529408944,0.113738403207541,0.00723073551932361,-0.0777484472445525,-0.193053217068798,0.061536212258453,-0.00191990641650787,-0.0696744508694568,0.000690883489110632,-0.0916527568540204,-0.247672512040182,0.0125964960668649
44.295,0.0850377320758463,0.113695582913625,0.00781615442734439,-0.0827571965288956,-0.195503716777207,0.0619119165067686,-0.00247709888325568,-0.0694984606170612,0.00097978940046823,-0.0953035941479096,-0.252427546918065,0.0130060233238398
44.3,0.082371697815189,0.113436766708307,0.00836444610342617,-0.0875864119091303,-0.198051062770322,0.0623125370093815,-0.00302463420793588,-0.0694086857467258,0.00123524900996572,-0.0988991289307883,-0.257116984101418,0.013406814845442
44.305,0.0796495905129636,0.112987466662554,0.00886967979521658,-0.0921913097197442,-0.200690883229202,0.0627372148370068,-0.00352744134704667,-0.0693908616135751,0.00145618903025724,-0.102397626119226,-0.261726392618313,0.0137990329675846
44.31,0.0769398501871591,0.112376408416771,0.00932700337539748,-0.0965806640326685,-0.203417195411506,0.0631846653605128,-0.00396661712701763,-0.0694283867363601,0.00164240087828477,-0.105760957617526,-0.266240318466631,0.0141827862834728
44.315,0.0742949139757866,0.111634039552829,0.00973266961104143,-0.100715420334869,-0.20622226131395,0.0636531078650308,-0.00431452106321109,-0.0695029680293643,0.00179447900768486,-0.108955157439554,-0.270642597162921,0.0145581175233277
