time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
47.165,0.0699274679172242,0.045003965846476,0.00551352068524392,-0.0724832181888828,-0.154062781027537,0.0530297608108605,-0.0253114005844012,-0.0279866020255525,0.00709578867167668,-0.173058505774174,-0.222886994613195,0.00711211388883037
47.17,0.0683714196361224,0.0474814396187009,0.00702653950033503,-0.0785549880318954,-0.153221708832361,0.0530647868248604,-0.0299809935490292,-0.0258893714321328,0.00799031798962725,-0.18221564863126,-0.221577309388742,0.00658403998370559
47.175,0.06655269859016,0.0507415733282865,0.00853120077121245,-0.0847421167702974,-0.152683873818121,0.0531642193696067,-0.0349107179495214,-0.023640922345041,0.00884581835333958,-0.190949328819588,-0.220954504537429,0.00611220791996059
47.18,0.0645612105817663,0.0547494014661114,0.0100127405429989,-0.090948604285996,-0.15246480689286,0.0533272250859944,-0.0398789332418621,-0.0213235676004311,0.00964547705163713,-0.199073937213745,-0.221051641640795,0.0057076691699732
47.185,0.0624880616280595,0.0594424324480654,0.0114562748551946,-0.0970727795256903,-0.152576732922269,0.053551187953589,-0.0446683705174622,-0.0190221989309932,0.0103730703106893,-0.206411321999806,-0.22189101250926,0.00538080467540739
47.19,0.0604228239860658,0.0647324012415168,0.0128469672930185,-0.103009701583557,-0.153028072036063,0.0538317923680908,-0.0490727759846138,-0.0168218431345138,0.0110133289421187,-0.21279555867661,-0.223483262345739,0.00514113098356055
47.195,0.0584507845697937,0.0705080459890608,0.0141702047676077,-0.108653792896797,-0.153823035884833,0.0541631666490037,-0.0529030116716357,-0.0148051306750572,0.0115522913746815,-0.218077406058505,-0.225826795940275,0.00499711922926308
47.2,0.0566502913563901,0.0766387973289487,0.015411781431239,-0.113901616150811,-0.154961337307308,0.0545380826648361,-0.0559923636780369,-0.0130497688278348,0.011977634637182,-0.222128282421587,-0.22890748565028,0.00495602961193109
47.205,0.0550903159770856,0.0829792274486401,0.0165580901336333,-0.11865469506283,-0.156438027563395,0.0549482048566292,-0.0582008542383639,-0.0116261114716807,0.0122789742476648,-0.224843617462129,-0.232698688378124,0.00502376369713876
47.21,0.0538283466627953,0.0893740719412291,0.0175963201619292,-0.122822272587903,-0.158243470196965,0.0553843798006578,-0.0594184109109286,-0.0105949135275433,0.0124481246126528,-0.226145464613288,-0.237161567372791,0.00520473660464393
47.215,0.0529087146692937,0.0956636131528425,0.0185146592154713,-0.126323898991574,-0.160363454960506,0.0558369556957362,-0.0595668100465589,-0.0100053504812247,0.0124793124369377,-0.225984292464154,-0.242245704077602,0.00550177092447317
47.22,0.0523614394016521,0.101689200178117,0.0193024966959665,-0.129091746992929,-0.162779449341916,0.0562961198827833,-0.0586003775087254,-0.00989337317520529,0.0123693367710736,-0.224339911154418,-0.247889975958456,0.00591601401721693
47.225,0.0522016534458635,0.107298678533283,0.0199506245039859,-0.131072561689444,-0.165468979377426,0.0567522417656483,-0.0565054926021786,-0.0102804558686456,0.0121176706573353,-0.221221527188739,-0.254023668687914,0.00644688018803339
47.23,0.0524296399182566,0.112351511629131,0.0204514306922589,-0.132229168670537,-0.168406125904834,0.0571962083294235,-0.0532989970483614,-0.0111727821137755,0.0117265008468806,-0.216666955794261,-0.260567785489039,0.00709201905850642
47.235,0.0530314827505117,0.11672339560406,0.020799080606044,-0.132541483642896,-0.171562117476762,0.0576197398378176,-0.0490256562899741,-0.012560898801649,0.01120070371597,-0.210741051770177,-0.267436512955619,0.00784731127932953
47.24,0.053980297842463,0.120310197393875,0.0209896796101409,-0.132006989744777,-0.174905997048334,0.0580156741959373,-0.0437548532786642,-0.014419854156783,0.0105477572646273,-0.20353344629853,-0.274538801200975,0.00870689251422131
47.245,0.0552379816589436,0.123031081192303,0.0210214112217761,-0.13064067304056,-0.178405336467106,0.0583782098251468,-0.0375767143349236,-0.016709820750509,0.00977759088680499,-0.195155697516576,-0.281780016544756,0.00966320636809518
47.25,0.0567573859626745,0.124830728486616,0.0208946444859904,-0.128474430922359,-0.182026970866837,0.0587030986304808,-0.0305978729843918,-0.0193771899306536,0.00890237639992878,-0.185737976453715,-0.289063626814075,0.0107070866192415
47.255,0.0584848048424788,0.125680599302542,0.0206120047744803,-0.125555990831552,-0.185737724392205,0.058987782655373,-0.022937072153129,-0.0223561096005747,0.00793626555177665,-0.175425417336153,-0.296292882325911,0.011827868737496
47.26,0.0603626444892392,0.125579224855385,0.0201784028682489,-0.12194739655632,-0.189505099299707,0.0592314702158395,-0.0147207897161983,-0.0255704232481034,0.00689508081989061,-0.164374262740413,-0.30337245931206,0.0130135302219397
47.265,0.0623321382637345,0.124551562336429,0.019601018184934,-0.117723135327408,-0.193297902379821,0.0594351495904611,-0.00607904950465111,-0.0289359548425237,0.00579596772002154,-0.152747930352625,-0.310210036534184,0.0142508587692419
