time,hip_angle_l,hip_angle_l_velocity,hip_angle_l_velocity_filt,knee_angle_l,knee_angle_l_velocity,knee_angle_l_velocity_filt,hip_angle_r,hip_angle_r_velocity,hip_angle_r_velocity_filt,knee_angle_r,knee_angle_r_velocity,knee_angle_r_velocity_filt,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z,insole_l_force_y,insole_l_cop_x,insole_l_cop_z,insole_r_force_y,insole_r_cop_x,insole_r_cop_z
34.73,-48.1220293624653,211.256539575944,202.658626554515,-42.7565236135584,174.016128626822,158.964617986034,-47.4305378145713,211.960811785954,201.546629619505,-42.5477845395985,142.801588023869,126.719386425383,6.38842899857171,7.75425402811424,-0.96939663480169,2.8271520385926,-31.7136656066386,-119.272328989772,-2.87629167542035,9.9856007849895,-0.833523551292228,23.603808589801,-21.3694788145009,56.1948558817396,-0.552704521129239,9.89254531306554,2.6845376392283,36.7395761289328,-3.6758859971891,-27.9941615080503,5.37493249373105,8.90576452034057,0.155434576513216,27.264439382384,94.5838932666011,-112.719629167781,-4.07583121350955,10.0460360353313,1.98261572676973,-43.8706141176855,88.1218899042077,31.7244758478375,-0.391452269636071,10.2402095300509,-2.59498110842374,-109.411377172407,18.9489998486088,-40.746239301054,507.282362147984,0.0991650713416794,-0.0313436435400549,554.628109829633,0.108447727077861,0.0157089936123476
34.735,-47.0599900592472,212.407860643508,204.894419907785,-41.8719396819884,176.916786313911,162.499468993327,-46.3640984265697,213.287877600203,204.309217716884,-41.8173473938858,146.087429142468,130.395819257224,6.10083748466532,7.68712070686477,-1.04787706844112,2.49471148744847,-32.3871406260283,-120.999403909597,-2.78321296704224,9.94878625089155,-0.972542228993901,23.4733992819736,-22.4543360927829,57.2685258167184,-0.540561707489844,9.88782680663224,2.70236871200486,37.4110679789891,-3.75930928745534,-29.1602750484477,4.99833154371347,8.90586716124229,0.294736534040072,26.4801739231165,94.4239507839371,-114.277611702887,-4.11733314126841,9.99211072679889,2.20729103796343,-43.2224477313809,88.0311259270354,33.3808782297288,-0.433389161480161,10.2308882397379,-2.55045055458752,-109.102245509523,18.9342061178773,-40.8924640671704,501.991026432909,0.0995249582491291,-0.0310966620066151,550.022394867993,0.110236100913617,0.015140991809016
34.74,-45.993750260011,213.247959847127,206.92567973898,-40.9738445290092,179.619030595739,165.920759331527,-45.292912287392,214.237227835431,206.794708876958,-41.0711809481788,149.233289141323,134.011455166955,5.80018285166519,7.61295980278884,-1.12787885045029,2.23443940208629,-32.8593186809566,-122.569907502695,-2.68281908446002,9.90396260534442,-1.11732766425507,23.2320423198653,-23.3462444865591,58.2904299894171,-0.531600071827039,9.88208993389741,2.7052461508131,37.8127554589731,-3.83428003001774,-30.2575717407666,4.61034209277468,8.89016785545739,0.43405259057744,25.5922959881812,93.9240439177991,-115.702433110152,-4.15080987687217,9.92555666235418,2.41871569919679,-42.4142742228077,87.6255333504862,35.0213927830944,-0.481051298394755,10.205719347243,-2.51807997122294,-108.392280415714,18.8394531511934,-41.0082609785004,495.242397226449,0.100231304002724,-0.0308973573724394,544.384809864325,0.112120972644766,0.0145428654395983
34.745,-44.924969499612,213.756152080013,208.729656197331,-40.0633288904771,182.103127706598,169.211057580279,-44.2189366321842,214.795131041748,208.978804197366,-40.3100751187001,152.22116589587,137.549998608529,5.48809539770466,7.53172681098305,-1.20855838275769,2.04988643583056,-33.1214485526777,-123.971313468274,-2.57749118588285,9.84857317629764,-1.26630793114195,22.885988335378,-24.0314276708068,59.2534921734583,-0.529415044508821,9.87286659531531,2.69144842663162,37.9456255030554,-3.89794966900119,-31.267947015079,4.21406991840721,8.85796576687514,0.571820216964507,24.6076205693394,93.0724336394592,-116.987692671261,-4.17594809373806,9.84575973660882,2.61427832340693,-41.4474790486863,86.8939864863473,36.6345806779262,-0.535382225502126,10.1643442077724,-2.49676872518329,-107.272642378201,18.6659542943871,-41.0844657047903,486.79408317217,0.101319975958892,-0.0307542737392592,537.655604884398,0.114123218679202,0.0139170977462082
34.75,-43.8554002374618,213.913852429924,210.283396034176,-39.1415809967525,184.349578744827,172.352187318738,-43.1441791500178,214.951496433184,210.838758532676,-39.5349084488939,155.033333961159,140.994505728968,5.16650376704042,7.4434717499257,-1.28897119067353,1.94353185266576,-33.1675442523913,-125.191744120568,-2.46976750726461,9.78036818420657,-1.41755311679433,22.4434671398517,-24.4989005582056,60.1503672665899,-0.53742843646504,9.85767709187054,2.65995349579012,37.8154655794376,-3.94654010604806,-32.1739110000583,3.81296724929361,8.80888771069869,0.706520194579159,23.5342708253351,91.8615328996475,-118.127497894746,-4.19325093417108,9.75184693090223,2.79179593009333,-40.3260860769055,85.8288166340644,38.2088832235783,-0.597949492037732,10.106303928485,-2.48487271192545,-105.739726788559,18.415188367616,-41.1113867285371,476.501049870501,0.102795207208737,-0.0306699379021325,529.813969444732,0.116262469509903,0.0132630449663846
34.755,-42.7868748177876,213.705083934724,211.564176672336,-38.209883970749,186.339405200607,175.325393813743,-42.0706782821909,214.700173565275,212.353845828899,-38.7466456317108,157.652563436541,144.327558490201,4.83761835983554,7.34835884891837,-1.36809760963891,1.9166049936313,-32.9945931490803,-126.220160477358,-2.35801625904529,9.70082207932442,-1.56880168336712,21.914432972833,-24.7408807912058,60.9735423955733,-0.55434290890546,9.83719162864985,2.6104007250152,37.4327051379473,-3.97554428331524,-32.9588733207071,3.4107653344992,8.74291613629592,0.836710827136984,22.3814745524836,90.2882448612335,-119.116479954288,-4.20128484803473,9.6449773813289,2.94954182667897,-39.0568317893709,84.4261052763396,39.7328231819331,-0.667992040742366,10.0330818541022,-2.48020607762306,-103.795489263388,18.0888534589102,-41.0789122117858,464.364588716034,0.104625857579121,-0.0306464680582295,520.888121546842,0.118559481455878,0.012583230595034
34.76,-41.721290074173,213.116948723118,212.549974836845,-37.2696117373552,188.054446678929,178.111539433167,-41.0004824167964,214.03917307909,213.505810321903,-37.9463339508993,160.062336162446,147.531454190504,4.5039054946148,7.24668766947764,-1.44487360082791,1.96892927322061,-32.6027186670706,-127.046547714866,-2.23940701238802,9.6123223126927,-1.71751073052042,21.310250211511,-24.7531417314821,61.7154521286485,-0.577353260910574,9.81275135858204,2.54312715363552,36.8121549413356,-3.97997267625498,-33.6074057256318,3.01139473916804,8.66040688533739,0.961058556756824,21.1593408860018,88.3542178471404,-119.949813894535,-4.19688562848031,9.527959918722,3.08626532586275,-37.6491634499939,82.6859298475289,41.195196741033,-0.742666961950005,9.94775195190392,-2.48010203612856,-101.447672737249,17.6888389823005,-40.9766294527977,450.552978331506,0.106751825020452,-0.0306821743072503,510.950048576458,0.121031002189728,0.0118778592016788
34.765,-40.6605898299874,212.140048837018,213.219957278084,-36.3222234095223,189.477665566477,180.691325595617,-39.9356284120113,212.970800956909,214.279290004717,-37.135098672969,162.247055585987,150.588406931864,4.16805217414314,7.13891455200398,-1.51822549903047,2.09880014433739,-31.9952929177599,-127.662093390345,-2.11305012547852,9.51567370127145,-1.8609182004122,20.6433333228554,-24.5352908038638,62.3686050599781,-0.605406080962894,9.78407856994753,2.4592465320243,35.9726566429451,-3.95463231767567,-34.1054810120135,2.61889611166354,8.56209571095756,1.07836378250166,19.8786282695617,86.0660086990173,-120.623246350591,-4.1776977862737,9.40309303886459,3.20117061540847,-36.1151554141053,80.6125562138245,42.5852498497173,-0.819735110060208,9.85298712454136,-2.48160538353807,-98.7099261662621,17.2172170755433,-40.7939609784721,435.386469379537,0.109091702557881,-0.0307689571973113,500.097225700803,0.123690009868582,0.0111486447454374
34.77,-39.6067456049813,210.768845001107,213.554979812886,-35.3692561435285,190.593453198668,183.045538274901,-38.8781199026874,211.501701864671,214.662198987179,-36.3141374390772,164.192246778265,153.480757352895,3.83292174085763,7.02567296824623,-1.58710718462996,2.30290778375546,-31.1789945706877,-128.059356270563,-1.97875419449105,9.41131168103158,-1.99614879230876,19.9267570617657,-24.0909586969065,62.9257184834337,-0.637860450625407,9.75040673063929,2.360605777797,34.9366562449459,-3.89442295968409,-34.440688316253,2.23732473660211,8.4490930741493,1.18758100110367,18.5505145003046,83.4351490967411,-121.133132516166,-4.14221192671203,9.27221760114126,3.29389952815969,-34.4693410051918,78.2145722922982,43.892833803715,-0.897584077646863,9.75106507893737,-2.48163357626444,-95.6018073685609,16.6762530597716,-40.5203214158412,419.285970917926,0.111559163112107,-0.0308980364750013,488.432656814862,0.126542509330255,0.0103987139038026
34.775,-38.5617358842151,209.001944153435,213.53808024738,-34.4123164834168,191.387932022506,185.155313374064,-37.8299058495857,209.642810620523,214.646056237432,-35.4847137226978,165.884743276037,156.191186815567,3.50150115717399,6.90779112181952,-1.65053794995644,2.57631365404193,-30.1638073049902,-128.232423942505,-1.83642303244504,9.299849091959,-2.12032979740215,19.1738542375861,-23.4278874219224,63.3798575159588,-0.673869912248191,9.7110284885875,2.24969282750402,33.7297155243839,-3.79463396899712,-34.6024259688895,1.87065251463309,8.32286730290719,1.28783280469839,17.1863786299312,80.4781124392386,-121.476482862702,-4.08909195286642,9.13729050073685,3.36450875279485,-32.7284611181983,75.5049575909279,45.1085364167158,-0.974528931641665,9.64435909349783,-2.47711349027213,-92.1486656562979,16.0684334050185,-40.1452987535486,402.703412370472,0.114078933490168,-0.0310528822369875,476.055892037632,0.129577075593433,0.00963596302067771
34.78,-37.5275243383995,206.842309163006,213.154950743997,-33.4530702420928,191.849248264695,187.002417687904,-36.7928597791495,207.409214087135,214.226249673823,-34.6481494344255,167.312857654363,158.702932189546,3.17684107179231,6.78630502403441,-1.70763923575523,2.91248765343555,-28.9629544591102,-128.17705750174,-1.6860837302385,9.18208389729556,-2.23071142600666,18.3978187163093,-22.5579085164358,63.7245748960153,-0.712439708964944,9.66535018564588,2.12952086714082,32.3799752208445,-3.65122574236164,-34.5820734758451,1.52267105295512,8.18521675767774,1.37841773013302,15.7976027892648,77.2161819410903,-121.65101874848,-4.01721307030615,9.00034227522134,3.41341750964252,-30.9111346956855,72.5010839318849,46.2237866883697,-1.04887421326591,9.53526605527237,-2.46514679589342,-88.3814031132108,15.3965087057441,-39.658862288136,386.051876811569,0.116598924064861,-0.0312199103810935,463.074026738746,0.132767941119807,0.0088727522054759
34.785,-36.5060374075401,204.297386172068,212.394375813778,-32.4932309941581,191.967849587117,188.569540692726,-35.7687601382507,204.819928179957,213.402226577838,-33.805816769616,168.466532962064,160.999997410538,2.86199023093776,6.6624653064351,-1.75766845110666,3.30340942269808,-27.5927661577346,-127.890821465927,-1.52791500925843,9.05900221106384,-2.32478977075426,17.6113306991088,-21.496806620786,63.9540478030877,-0.752493223079516,9.61294347075147,2.00348434276874,30.9175828855549,-3.46108083688677,-34.3731437470909,1.19689934802217,8.03823213882037,1.45881238643658,14.3953997883344,73.675223472655,-121.655234700888,-3.92571614829646,8.86341982440307,3.44134544726413,-29.0374601885855,69.2246432913868,47.2309324792314,-1.11899988069151,9.42612361231013,-2.44317037371892,-84.3361163982834,14.6635486269003,-39.0515974957361,369.651364509248,0.119097941937332,-0.0313811364238654,449.62431422248,0.136070871011752,0.00812291865116332
34.79,-35.4991416761371,201.379146280487,211.248623240911,-31.5345472833589,191.736742159743,189.840592032836,-34.7592721577415,201.897596101725,212.177603665407,-32.9591294075843,169.337472406249,163.067358087253,2.55992616885365,6.53773621314057,-1.80004823604144,3.73973376792301,-26.0724763131353,-127.373196675448,-1.36227625925484,8.93178089075657,-2.40042529673089,16.8262197707541,-20.2640680439851,64.0632084101868,-0.792944736152411,9.55359550849444,1.87519733569478,29.3740970225868,-3.22221240967133,-33.9714156465814,0.8964991774329,7.88425045646177,1.52866862720626,12.9906698422469,69.8853691821894,-121.488463954072,-3.81405496366698,8.72853400567793,3.44924651129482,-27.1285607660662,65.7014995799433,48.1232922054976,-1.18344399625848,9.3191361397044,-2.40910057782571,-80.0536237768707,13.8730054389105,-38.3149655097098,353.701873432089,0.121584812351789,-0.0315264749381212,435.894951497228,0.139422482490393,0.00740587273916571
34.795,-34.5086214797317,198.104039280985,209.713776718588,-30.5787886753327,191.151721605152,190.800999302706,-33.7659315836876,198.66811481069,210.560192687438,-32.1095331823477,169.919245047232,164.891155586357,2.27348445801546,6.41378554020539,-1.8343897502969,4.21101636114368,-24.4239484668393,-126.625673432963,-1.18983184242668,8.80196299374395,-2.45594960530025,16.053178840927,-18.882518486898,64.0478654333274,-0.832861811864918,9.48751811940995,1.74839572783677,27.781877767145,-2.9339205974875,-33.3750455717487,0.624200879093981,7.72580245071584,1.5878067472879,11.5938872098029,65.8806199571302,-121.150942921656,-3.68203372591835,8.59761407791194,3.43824403519092,-25.2060891197446,61.9614623101232,48.8951828741985,-1.2409766692625,9.21631253725687,-2.36145187884405,-75.5788847917995,13.0287823707208,-37.4415821277272,338.287003485414,0.124090191386967,-0.0316484765357519,422.12774489703,0.142744416452016,0.00673671403992948
34.8,-33.5361571883037,194.492858285771,207.790000639645,-29.6277308136048,190.21157234574,191.438000539644,-32.790130595989,195.160197539883,208.561939948211,-31.2584963536989,170.207365729921,166.458877232815,2.00528906350649,6.2924647360577,-1.86050886546703,4.70599218727763,-22.6713313971274,-125.651821657659,-1.01157247172542,8.67149277813341,-2.49025413547397,15.3015390520961,-17.3778585137817,63.904814589082,-0.871539126808818,9.41541716462787,1.62677850007824,26.1734730474423,-2.59689081275406,-32.5846553600445,0.382241710938593,7.56555540237537,1.63620576747528,10.2150151279168,61.6983762632364,-120.643869794624,-3.52983730962063,8.47247797759302,3.40957178717127,-23.2917100140493,58.0379814748267,49.5419278233721,-1.29066430276474,9.11942534432965,-2.29942491337706,-70.9603226433055,12.1353024856862,-36.4255086035854,323.403890000057,0.126654907739337,-0.0317456862427421,408.598177049871,0.145957792963837,0.00613161748641078
34.805,-32.5833046097154,190.570515717567,205.481729237508,-28.6831396628633,188.918230148206,191.740925736783,-31.8331061895722,191.404881283269,206.198780508273,-30.4074996130379,170.199348132104,167.759519527875,1.75768646974942,6.17577891441541,-1.87843449502797,5.21289588997255,-20.8406476638462,-124.457334504544,-0.828472577135654,8.54208759273532,-2.50285551823066,14.5791121828877,-15.7781093785803,63.6319364968757,-0.908227944992089,9.33793713108331,1.51359329777792,24.5810080706256,-2.21323133337218,-31.603392597083,0.172318451389191,7.4062533146773,1.67399184166241,8.86344537881016,57.3789078457644,-119.969452407562,-3.35812949071448,8.35495795313138,3.36452496393665,-21.406580112001,53.967764580868,50.0598482628264,-1.33198910290724,9.03012645714442,-2.22300751461502,-66.2490618743807,11.1975732089775,-35.2625441265835,309.00860786929,0.129312900713162,-0.0318240105824075,395.57972558098,0.148988942235526,0.00560286252879427
34.81,-31.6514759439131,186.365733160365,202.797774069437,-27.7467551477774,187.276903017098,191.701461659724,-30.8959312422422,187.434989465908,203.490410022342,-29.558025960293,169.8947305489,168.783731617432,1.53268621435549,6.06584712991391,-1.88840869152117,5.71981047248232,-18.9593206618177,-123.050041815354,-0.641458297923226,8.41507540751376,-2.49393295176675,13.8921032570922,-14.1129851802794,63.22828105913,-0.942129099721634,9.25554183797782,1.41145135767472,23.0355851243174,-1.78645080612846,-30.4369585537973,-0.00444465431228147,7.25065639289228,1.70142569672114,7.54795730097721,52.9647732253136,-119.130940889723,-3.16802310758096,8.24685655055734,3.30442312984162,-19.5708449535576,49.790318613881,50.4462431023311,-1.36485003904191,8.94990426880567,-2.13296358745165,-61.4980962458873,10.2212411481758,-33.9505080331199,295.062750550641,0.13208260660942,-0.0318884213454766,383.304726502221,0.151780465638685,0.00515735784186155
34.815,-30.7419226942227,181.910649938255,199.75134567639,-26.8202744174212,185.296146071404,191.313894305434,-29.979508434762,183.284561496214,200.459979150728,-28.7115505861031,169.295074838137,169.523936648524,1.33191026025106,5.96485388222129,-1.89087855035087,6.21502892832065,-17.0556481742502,-121.43989001362,-0.451787078427227,8.29202539963313,-2.46433540992057,13.24509222869,-12.4132098721138,62.6941376528275,-0.972772784166416,9.16912280879637,1.32248955582902,21.5667001627134,-1.32137918489463,-29.0935986254339,-0.147512068148568,7.10148161612428,1.71888982648132,6.27669016244618,48.5001999489701,-118.132641372496,-2.96080374150779,8.14947174448986,3.23058668089129,-17.8031722472391,45.5474216925262,50.6993616075731,-1.3893275791761,8.87963280907315,-2.03063191482991,-56.7614036503084,9.21263158370814,-32.4894985573857,281.566854284563,0.134956530529189,-0.0319469644307488,371.934096693914,0.154298446163763,0.00479966155401268
34.82,-29.8557209046933,177.24035790578,196.359987166001,-25.9053349841421,182.987886655718,190.575323484202,-29.0845671225111,178.988262450071,197.133717302193,-27.8695308872684,168.403939766841,169.974429135534,1.15655325721065,5.87499340028176,-1.88648036910076,6.68741243852492,-15.1582327371129,-119.638885636773,-0.261058611933139,8.17481570561344,-2.41555777512268,12.6410800110501,-10.7097993002474,62.0310905238576,-1.00005950282352,9.08006894271235,1.24832496680005,20.2016824835593,-0.824038067334246,-27.584050329701,-0.256937312081232,6.96134599999748,1.72687594171634,5.05712260757859,44.0304362511112,-116.979908051884,-2.7379408576382,8.06360303810486,3.14432708363137,-16.1203388841341,41.2825312090264,50.8183731463332,-1.4056893199473,8.81959452914517,-1.91786864649099,-52.0930264465798,8.17876708879782,-30.8821143776618,268.576254192474,0.137900250296817,-0.032004974761551,361.541824296018,0.156534396296237,0.00452848861253807
34.825,-28.9937590423774,172.392372463099,192.645419472002,-25.003498001034,180.367396621536,189.485844240301,-28.2116631853335,174.580787435443,193.540494149539,-27.033396733781,167.226830697394,170.13144701619,1.00735520357929,5.79840877305069,-1.87601690510666,7.12672882866324,-13.2953812528805,-117.661000577928,-0.071040369226117,8.06535941774968,-2.34968678789692,12.0815909947208,-9.03332921463088,61.2420586012385,-1.02411283212229,8.9900132002827,1.18991266995016,18.9651639798827,-0.301468337256502,-25.9214446469072,-0.333348159780762,6.83271390765649,1.72597295642395,3.8960533595068,39.6010842703854,-115.679112086481,-2.50131422757542,7.99000633412178,3.04694896673297,-14.5368864068442,37.0401372726649,50.8033377173522,-1.41459041483737,8.76993937686431,-1.79709989282456,-47.5461365960136,7.12736031120523,-29.1336253734907,256.197361083483,0.140856221297505,-0.0320633850539718,352.118933546321,0.158493169138108,0.00434504846602213
34.83,-28.1567287833544,167.406051804744,188.633300144054,-24.1162319538191,177.453209443149,188.048690156809,-27.3611818063182,170.09627580321,189.71132891573,-26.2045410934443,165.771128067503,169.993217693716,0.88458735676333,5.73712838368764,-1.86042892962352,7.52395600481008,-11.4944881455171,-115.52203820424,0.116383238510777,7.96554270804412,-2.26932033738105,11.5668217459397,-7.41321015948753,60.3313185949845,-1.04523966495695,8.90077070201739,1.1475323828849,17.8785849136721,0.238475524278147,-24.1211576448284,-0.377917918264078,6.71784948741616,1.7168555892875,2.79957843881586,35.2574244039614,-114.237587024278,-2.25315620054191,7.92940837791441,2.93976199353313,-13.0648562395873,32.8650722006643,50.6551801516265,-1.41701304221413,8.73072280403908,-1.67118181792884,-43.1721053512646,6.06677713284637,-27.2520798099419,244.570138173495,0.143756608258145,-0.0321223337393524,343.596640502033,0.160195270782611,0.00424727654508628
34.835,-27.3451188962015,162.321977430506,184.35289966531,-23.2448970508789,174.266980587949,186.270334012487,-26.5333430568542,165.567749892714,185.678858819829,-25.384311106397,164.04599740937,169.559978005926,0.788051554284539,5.69300234119028,-1.84076254775603,7.87153700178987,-9.78141783578528,-113.239460713074,0.299257967645895,7.87717714282626,-2.17746454211592,11.0958239304064,-5.87698941699833,59.3045097851993,-1.06388849119926,8.81428368699834,1.12081810453554,16.9597438574012,0.78735413538719,-22.2006107375759,-0.392324544123413,6.61877501953157,1.70027348396456,1.77306171793937,31.0437398752222,-112.663551586398,-1.99590879692685,7.88236621998823,2.82409879590285,-11.7136120264279,28.8017885543413,50.3756698991239,-1.41411804021432,8.70180023574307,-1.5431944400341,-39.0195969814313,5.00596821581021,-25.2483365107389,233.845244131119,0.146533409516757,-0.0321752992106563,335.882034411383,0.161656744280451,0.00423239082755611
34.84,-26.5592123516724,157.181308905741,179.836701373919,-22.3907305993121,170.833290313274,184.160541766676,-25.7282100999552,161.026591379725,181.476779206538,-24.5739996879511,162.062283689095,168.83396869551,0.717092504026421,5.66764168081953,-1.81813389895912,8.16357595366886,-8.17990333467944,-110.832179337815,0.47561088820504,7.8019502916144,-2.07741443566225,10.6667087370109,-4.44969884848502,58.1686184699856,-1.08060019989517,8.73255928104214,1.10881959249175,16.222400326004,1.33638421839987,-20.1790195287014,-0.378699642798544,6.53723567484529,1.67704060091517,0.821097492747382,27.0026502387414,-110.966011688019,-1.73216125731947,7.849268122978,2.70133479488472,-10.4897521876623,24.8936197185889,49.967407245191,-1.40716598678356,8.68286141651337,-1.41628001593973,-35.1337052523903,3.95436911566982,-23.1360125399339,224.161666271225,0.14913239958884,-0.0322135071893206,328.898424352039,0.162894904946662,0.00429510307434144
34.845,-25.7990867250082,152.025125332977,175.119932943425,-21.5548336547313,167.179388916304,181.732376432753,-24.9456997691453,156.502066162112,177.139268644134,-23.7748377247193,159.83239264651,167.819404536595,0.670622134909688,5.66236302807846,-1.79369286480256,8.39596756149635,-6.71097819342922,-108.320310286294,0.643503859392,7.74137675958123,-1.9726248795883,10.2768601828153,-3.15326564458936,56.9319397270228,-1.0959550677843,8.65760287962848,1.11008975143097,15.6759395399204,1.8766815629207,-18.0770931584598,-0.339569489611935,6.4746709539739,1.64802451986089,-0.0525343007151325,23.1744623830678,-109.154644568444,-1.46458989888924,7.83034000316391,2.57290628846294,-9.39711156510089,21.182038177147,49.433815719249,-1.39743945687506,8.67347209884223,-1.29348684217313,-31.5551503507367,2.92177129126899,-20.9313397458152,215.63351356374,0.151523933944548,-0.0322299181121879,322.616106579528,0.163918386279326,0.0044257526229452
34.85,-25.0646178963007,146.893765741418,170.240038949452,-20.7381592270657,163.334885533043,179.002149058439,-24.1855952346679,152.020906895401,172.700412581165,-22.9879869160937,157.370161725038,166.522421767877,0.647154760996722,5.67814120655704,-1.76858731116081,8.56645626224246,-5.39245883380092,-105.724900540796,0.802917389714475,7.69771919754301,-1.86657670063443,9.9231455925827,-2.00600076291204,55.604014052292,-1.10878140712886,8.59247021295835,1.12270483876912,15.3251094969566,2.39949671294429,-15.9166886073568,-0.277790138471097,6.43219290889142,1.61413524188889,-0.844917792551207,19.5965476144089,-107.239668840428,-1.19589954198023,7.82565050063462,2.44032328543804,-8.43684706164272,17.7059273681304,48.7791394384496,-1.38616851431297,8.67311462262959,-1.17762551299457,-28.3195528099656,1.91816811166013,-18.6529274488287,208.345129387541,0.153701614439894,-0.032217487338781,317.068378085182,0.164727486105536,0.00461130007727917
34.855,-24.3554869919807,141.826180864138,165.236105284165,-19.9415023128293,159.331382847418,175.989314768477,-23.4475604293017,147.60696107339,168.193639000646,-22.214533300506,154.69072311769,164.951004876251,0.64485155710156,5.71557192319375,-1.74392921913307,8.67462503544892,-4.23849339449175,-103.067628797839,0.959396664766695,7.67562880869663,-1.76264737830389,9.6021131332903,-1.02217732374106,54.1955366386503,-1.11272488698135,8.54326074494306,1.14417056010072,15.1698408445507,2.89643588309055,-13.720427409783,-0.196478547415285,6.41057114320345,1.57631311703538,-1.55405191524424,16.3027535721011,-105.23170511309,-0.92876897741865,7.83511428003317,2.30517428085358,-7.60759873409366,14.5008832638409,48.0084432373628,-1.37446431294637,8.68122493402164,-1.07114537880365,-25.4567997711102,0.953581217750735,-16.3214334548321,202.349971384976,0.155676572629821,-0.0321712262474436,312.347389985431,0.165317339740731,0.00483541180948421
34.86,-23.6711904455833,136.859309279399,160.148247113635,-19.1654920054057,155.202061484633,172.716312654951,-22.7311558708913,143.280911681991,163.651178974988,-21.4554814935184,151.810361397439,163.114895066154,0.661572647190944,5.77484619423888,-1.72076383774817,8.72181736075563,-3.25919170447377,-100.370487764451,1.11504410575425,7.67711481702425,-1.66400054496484,9.31016837813273,-0.211708578777154,52.7182375671869,-1.10481757565282,8.51334897876114,1.17192051871153,15.2051597537575,3.35966168681797,-11.5112852669023,-0.0989415107078543,6.41022451921932,1.53551564828697,-2.17889730070752,13.3228599570406,-103.141632491947,-0.665802498799189,7.85849361225119,2.16912116229278,-6.90571505177806,11.5985615775543,47.1276127103767,-1.36326492682678,8.69722393608547,-0.976037066950331,-22.9905174603593,0.0378733700762237,-13.9591509557954,197.670119972563,0.157459203954945,-0.0320945987891599,308.583091145096,0.165679764540872,0.00508105638253431
34.865,-23.0110529895063,132.027491215331,155.016972771264,-18.4105859086322,150.981219354621,169.208349235003,-22.0358554882959,139.06007651901,159.103564208035,-20.7117496529567,148.746368112262,161.025482946751,0.694934982828987,5.85573761255417,-1.70004273017146,8.71099903410136,-2.46034890536414,-97.6554546680012,1.26009645096935,7.69765837922385,-1.57348149746069,9.04372428982803,0.420067630458915,51.1847319910243,-1.09336700485894,8.49849589724004,1.20393664134018,15.4212030094792,3.78207037095172,-9.31216756227542,0.0113959567240183,6.43121945396241,1.49270311081327,-2.71941405451555,10.6820872468815,-100.980446623391,-0.408278519564697,7.89603904539769,2.03388147833529,-6.3255291003618,9.02608576075783,46.143350764402,-1.35212072629874,8.72124156540943,-0.893711808580448,-20.9376619697721,-0.819445729667795,-11.5895241127905,194.292313756485,0.159046422941843,-0.0319978173279378,305.91062942873,0.165806618802952,0.00533468235224399
34.87,-22.3742433238208,127.361933137212,149.882536490788,-17.6770670455274,146.7037726211,165.493126238929,-21.3610640335104,134.958290957235,154.579172637656,-19.9841651754838,145.516895494705,158.695688080307,0.742374139701331,5.95760293841263,-1.68260130321464,8.64656918582993,-1.84327268830591,-94.9441571604377,1.38566265508066,7.73335879219029,-1.49353221610111,8.79932155932169,0.872493673170374,49.6083404601053,-1.08588773281749,8.49497548183723,1.23836803917235,15.8033428104438,4.15744412999836,-7.14548533159417,0.131061279650478,6.47327464753786,1.44882314553703,-3.17658528264063,8.40066762361214,-98.7591249877612,-0.153079029003864,7.94995416311973,1.90120084929483,-5.85967143719898,6.80552974692717,45.0631669772985,-1.33624120983313,8.75579111685572,-0.824808159305931,-19.3082382143038,-1.60941417306617,-9.23660963679846,192.165319590136,0.160410717075566,-0.0318899982452319,304.432995580215,0.165691986524227,0.00558661047481923
