time,hip_flexion_l_power,hip_adduction_l_power,hip_rotation_l_power,knee_angle_l_power,ankle_angle_l_power,subtalar_angle_l_power,hip_flexion_r_power,hip_adduction_r_power,hip_rotation_r_power,knee_angle_r_power,ankle_angle_r_power,subtalar_angle_r_power
43.33,-1.46919766256904,-0.022807084324416,0.0317681246880495,-0.322602628870052,-0.144056174780532,-0.0500886953701942,-1.54723869178971,-0.0531682457842734,0.0177185345515374,-0.235763472029237,-0.0140052683688386,0.00524213663583971
43.335,-1.36534705418839,-0.0185456292996219,0.0286280153632843,-0.307288455766785,-0.134899410846925,-0.0494145431155954,-1.43873600715072,-0.0474129438193479,0.0170373770852591,-0.221025277708995,-0.0121536268125063,0.0050719802295848
43.34,-1.25668405867788,-0.0147014417253948,0.0254650571323847,-0.29055994418429,-0.12533467692956,-0.0484360468211223,-1.32436770706722,-0.0417357327893866,0.0160986541300704,-0.205615747624175,-0.0101945161379315,0.00487612563681919
43.345,-1.14360655881163,-0.0112076273787289,0.022351293030867,-0.272220720563834,-0.115348720713099,-0.0471759712055444,-1.20413580190572,-0.036062787132207,0.0149427061694177,-0.189371501213155,-0.00810852705588818,0.00465419505270297
43.35,-1.02641270443302,-0.00799990165438175,0.0193496122363413,-0.252190702853546,-0.104934459051893,-0.0456587261814662,-1.07816833173187,-0.0303261133685767,0.0136082842227345,-0.172209724711499,-0.00587814761937733,0.00440603297224621
43.355,-0.905390571166857,-0.00501775486219879,0.0165125981544678,-0.230451627547062,-0.0940919968001154,-0.0439097713968897,-0.946497823474104,-0.024466308467434,0.012131613590865,-0.154080637317092,-0.0034882336732883,0.00413200006704313
43.36,-0.780886247493599,-0.00220539413739743,0.0138818457758073,-0.206954003900779,-0.0828295088137695,-0.0419550161411093,-0.809459133129351,-0.0184349969760429,0.0105456140897245,-0.134917269652988,-0.000926513381114811,0.00383319810784123
43.365,-0.653249838464121,0.00048751328578694,0.0114877093129712,-0.181689882730449,-0.0711639260954463,-0.0398202389125764,-0.667384229397135,-0.0121968443585187,0.00887927975393103,-0.114678808273753,0.00181589670170029,0.00351161265694709
43.37,-0.522836680324571,0.00310527771462918,0.00934942479846966,-0.154698976070161,-0.0591213684982416,-0.0375305505954781,-0.520577889618723,-0.00573105263385932,0.00715722189425576,-0.0933514831120201,0.00474399352780972,0.00317016801252457
43.375,-0.390049767619481,0.00568579686460847,0.0074755421071583,-0.126039960232704,-0.0467372702219463,-0.0351099239192272,-0.369370740173893,0.000967742535230887,0.00539938125804254,-0.0709156651143867,0.00785844340099725,0.00281269642264029
43.38,-0.255181894572072,0.00826033801382344,0.00586459698434387,-0.0958439861327459,-0.0340561520822408,-0.0325808093679102,-0.214247350214144,0.00788923615974642,0.00362091669715614,-0.0474761842376695,0.0111552322000859,0.00244383038962672
43.385,-0.118620789563319,0.0108534990635102,0.0045059558230902,-0.0642454240674439,-0.0211310071226734,-0.0299638537816511,-0.0556768516593201,0.0150079193257395,0.00183227813725449,-0.0230937392553648,0.0146254516677046,0.00206883249475988
43.39,0.0192323003071201,0.0134833582028508,0.00338077337162478,-0.0314052683847514,-0.00802228323309462,-0.0272777326606549,0.105831180301618,0.0222842571421117,3.94700303414645e-05,0.00215034093504257,0.0182552608277962,0.00169338118605373
43.395,0.157942373670262,0.0161618208981822,0.00246301509504551,0.00249228183749817,0.0052035331302549,-0.0245391010649887,0.269764259328875,0.0296665581663171,-0.00175549240899721,0.0281626481334833,0.0220260550872349,0.00132333309350823
43.4,0.297083174548399,0.0188951679879147,0.00172051010559301,0.0372439434324562,0.0184757056621505,-0.0217626615661814,0.435515875660429,0.0370934788046641,-0.00355393781234669,0.0548306251166502,0.0259148656164088,0.000964482546673021
43.405,0.436232498161878,0.0216848004533762,0.00111601579565265,0.0726320684890158,0.0317213599378904,-0.0189613414736673,0.602435520683425,0.0444970699464176,-0.00535971508920663,0.0820285286587097,0.0298949988936967,0.000622337179907026
43.41,0.575092801879749,0.0245281661019006,0.000608289914953849,0.108408484615834,0.0448678465711791,-0.0161465658515012,0.769795014902819,0.0518062387001245,-0.00717821055359854,0.109638231578203,0.0339369116677519,0.000301925176604239
43.415,0.713221497166229,0.0274198423919086,0.000153178289365766,0.144344165209046,0.0578452645941618,-0.0133286077708465,0.936913846463436,0.0589504684533331,-0.0090152321139638,0.13752122108516,0.0380093009679357,7.64537347636997e-06
43.42,0.850203737221396,0.0303527395410302,-0.000295264631421576,0.180213483781729,0.0705890386858462,-0.0105169928786409,1.10309812482131,0.0658636183616105,-0.010875793178894,0.165542501875375,0.0420803732470786,-0.000256833240705644
43.425,0.985619439009223,0.0333193804353074,-0.00078360067955923,0.215824717284269,0.0830424347358589,-0.00772093189038404,1.26764002491942,0.072487611177433,-0.0127628334995887,0.193599264260903,0.046119242462067,-0.000488620521897476
43.43,1.11889500860153,0.0363132099805692,-0.00135775714087195,0.251119283837354,0.0951588960551958,-0.00494975241381124,1.42980091502841,0.0787758177969793,-0.0146759169507567,0.221692167008628,0.0500973951541737,-0.000685604207413323
43.435,1.24991776564316,0.0393298872249145,-0.0020616847637165,0.285786858185742,0.10690408797535,-0.0022133011350187,1.58899559028639,0.0846959589410361,-0.0166099476309091,0.24961759285742,0.0539901527614467,-0.000846403085526679
43.44,1.37841861539456,0.0423685190656971,-0.0029359198761259,0.319660179787302,0.118257552252643,0.000477710566985244,1.74462684380364,0.0902323689507798,-0.0185539464164611,0.277288255639114,0.05777805887135,-0.000970279701300964
43.445,1.5045855050218,0.0454328042081774,-0.00401606079592984,0.353041830959594,0.129213894803194,0.00311143970507727,1.89635929566552,0.0953875027019052,-0.0204899312373139,0.304423849375565,0.0614481228996202,-0.00105701814381339
